token_id,formatted_attributes
6491,"Fur:Sky Blue, Clothes:Trippy Tee, Mouth:Kiss, Eyes:Regular, Shooting:70, Defense:44, Vision:49, Finish:70"
4585,"Fur:Pink, Clothes:Biker Jacket, Mouth:Shows Teeth, Eyes:Wide, Head Accessory:Gem Earring, Head:Bowler, Shooting:57, Defense:49, Vision:36, Finish:36"
9005,"Fur:Brown, Clothes:Hawaii Shirt, Mouth:Regular, Eyes:Regular, Head:Purple Bandana, Shooting:24, Defense:67, Vision:48, Finish:40"
6153,"Fur:Sky Blue, Clothes:Red Kimono, Mouth:Scream, Eyes:Angry Wink, Head:RKL Cap Sideways, Shooting:26, Defense:65, Vision:58, Finish:33"
3835,"Fur:Black, Clothes:Striped Tee, Mouth:Shows Teeth, Eyes:Angry, Head:Bowler, Shooting:73, Defense:51, Vision:53, Finish:32"
6501,"Fur:Sky Blue, Mouth:Kiss, Eyes:Regular, Head Accessory:Exotic Earring, Head:King Band, Shooting:31, Defense:26, Vision:36, Finish:31"
5740,"Fur:Black, Mouth:Missing Teeth, Eyes:Regular, Head Accessory:Broken Glasses, Shooting:56, Defense:46, Vision:46, Finish:42"
8393,"Fur:Green, Clothes:Green Kimono, Mouth:Saber Toothed, Eyes:Wide, Head Accessory:Red Shades, Head:Blonde Bun, Shooting:41, Defense:42, Vision:41, Finish:39"
7254,"Fur:White Noise, Clothes:Navy Suit, Mouth:Regular, Eyes:Wide, Head Accessory:Red Shades, Shooting:78, Defense:63, Vision:60, Finish:24"
2389,"Fur:Sky Blue, Clothes:Monk Robe, Mouth:Scream, Eyes:Angry, Shooting:67, Defense:67, Vision:71, Finish:33"
7150,"Fur:Brown, Clothes:Tracksuit, Mouth:Full Beard, Eyes:Regular, Head:Cap Forward, Shooting:50, Defense:49, Vision:58, Finish:42"
2403,"Fur:Grey, Clothes:Trippy Tee, Mouth:Regular, Eyes:Angry Wink, Head Accessory:Blue Shades, Shooting:41, Defense:63, Vision:58, Finish:35"
3309,"Fur:Black, Mouth:Kiss, Eyes:Regular, Head Accessory:Gem Earring, Head:Green Beret, Shooting:54, Defense:62, Vision:75, Finish:50"
7946,"Fur:Red, Clothes:White Tee, Mouth:Saber Toothed, Eyes:Wide Scar, Head:Beanie, Shooting:25, Defense:20, Vision:76, Finish:62"
4217,"Fur:Brown, Clothes:Hawaii Shirt, Mouth:Drool, Eyes:Regular, Shooting:52, Defense:26, Vision:45, Finish:49"
3277,"Fur:Grey, Clothes:Striped Tee, Mouth:Missing Teeth, Eyes:Bloodshot, Head Accessory:Vibe Glasses, Head:King Band, Shooting:49, Defense:19, Vision:8, Finish:66"
2280,"Fur:Brown, Clothes:Red Kimono, Mouth:Scream, Eyes:Closed Scar, Head Accessory:Vibe Glasses, Shooting:41, Defense:48, Vision:44, Finish:54"
6444,"Fur:Brown, Clothes:Yellow Suit, Mouth:Scream, Eyes:Wide Scar, Head Accessory:Blue Shades, Head:Bowler, Shooting:50, Defense:44, Vision:44, Finish:42"
2535,"Fur:Black, Clothes:Lab Coat, Mouth:Tongue Out, Eyes:Angry Wink, Head:Purple Bandana, Shooting:44, Defense:40, Vision:27, Finish:25"
4246,"Fur:Grey, Mouth:Saber Toothed, Eyes:Angry, Shooting:47, Defense:63, Vision:31, Finish:41"
4142,"Fur:White Noise, Clothes:Hawaii Shirt, Mouth:Tongue Out, Eyes:Angry Wink, Head:Winter Hat, Shooting:75, Defense:47, Vision:57, Finish:48"
8822,"Fur:White Noise, Clothes:Dego Tee Blooded, Mouth:Scream, Eyes:Angry, Shooting:42, Defense:53, Vision:37, Finish:30"
1834,"Fur:Red, Clothes:Dress, Mouth:Ooh, Eyes:Wide, Head:King Band, Shooting:72, Defense:61, Vision:58, Finish:55"
1210,"Fur:Pink, Clothes:Biker Jacket, Mouth:Full Beard, Eyes:Bloodshot, Shooting:85, Defense:29, Vision:76, Finish:70"
3149,"Fur:Pink, Clothes:Red Kimono, Mouth:Regular, Eyes:Regular, Head Accessory:Red Shades, Head:Blonde Bun, Shooting:55, Defense:90, Vision:54, Finish:58"
8191,"Fur:Sky Blue, Clothes:Biker Jacket, Mouth:Regular, Eyes:Regular, Head:Russian Cap, Shooting:35, Defense:48, Vision:61, Finish:42"
8875,"Fur:Brown, Clothes:Cyan Jersey, Mouth:Scream, Eyes:Bloodshot, Head:Beanie, Shooting:35, Defense:50, Vision:59, Finish:44"
3056,"Fur:Black, Mouth:Tongue Out, Eyes:Wide Scar, Head:Russian Cap, Shooting:76, Defense:35, Vision:73, Finish:67"
2980,"Fur:Brown, Clothes:White Tee, Mouth:Kiss, Eyes:Wide, Head Accessory:3D Glasses, Head:Red Bandana, Shooting:43, Defense:30, Vision:39, Finish:67"
4946,"Fur:Brown, Clothes:Dego Tee Blooded, Mouth:Gold Saber Toothed, Eyes:Closed, Head:Green Beret, Shooting:63, Defense:56, Vision:40, Finish:60"
9245,"Fur:Sky Blue, Mouth:Kiss, Eyes:Angry Scar, Head:RKL Cap Forward, Shooting:27, Defense:35, Vision:52, Finish:27"
6694,"Fur:Red, Clothes:Trippy Tee, Mouth:Kiss, Eyes:Angry, Shooting:64, Defense:45, Vision:62, Finish:62"
2571,"Fur:Grey, Mouth:Scream, Eyes:Wide Scar, Head Accessory:Monocle, Head:King Band, Shooting:79, Defense:64, Vision:42, Finish:77"
435,"Fur:Sky Blue, Clothes:Cheetah Dego Tee, Mouth:Shows Teeth, Eyes:Closed Scar, Head:Russian Cap, Shooting:38, Defense:55, Vision:49, Finish:50"
5203,"Fur:Green, Clothes:Cyan Jersey, Mouth:Gold Smirk, Eyes:Angry, Head:Winter Hat, Shooting:27, Defense:46, Vision:51, Finish:35"
3948,"Fur:Red, Clothes:Green Kimono, Mouth:Missing Teeth, Eyes:Wide Scar, Head:Red Bandana, Shooting:48, Defense:37, Vision:48, Finish:48"
6439,"Fur:Pink, Mouth:Saber Toothed, Eyes:Wide, Head Accessory:Red Shades, Shooting:49, Defense:66, Vision:81, Finish:64"
7784,"Fur:Sky Blue, Mouth:Tongue Out, Eyes:Wide, Head:King Band, Shooting:74, Defense:37, Vision:49, Finish:49"
40,"Fur:Brown, Clothes:Shirt And Tie, Mouth:Scream, Eyes:Closed, Head Accessory:Blue Shades, Head:Blonde Bun, Shooting:51, Defense:47, Vision:53, Finish:44"
3602,"Fur:Gold, Clothes:Fusion Vest, Eyes:Wide, Mouth:Diamond Teeth, Jewellery:Gold Chain, Shooting:44, Defense:29, Vision:80, Finish:67"
2654,"Fur:Grey, Clothes:Shirt And Tie, Mouth:Kiss, Eyes:Regular, Shooting:51, Defense:78, Vision:45, Finish:65"
5714,"Fur:Gold, Eyes:Wide, Mouth:Regular, Jewellery:Jesus Necklace, Shooting:62, Defense:49, Vision:50, Finish:43"
7591,"Fur:Brown, Clothes:Shaolin Vest, Mouth:Gold Scream, Eyes:Regular, Head:Bowler, Shooting:75, Defense:31, Vision:9, Finish:49"
6345,"Fur:Black, Clothes:Dress, Mouth:Gold Saber Toothed, Eyes:Bloodshot, Head:Beanie, Shooting:89, Defense:47, Vision:51, Finish:49"
205,"Fur:Pink, Clothes:Trippy Tee, Mouth:Kiss, Eyes:Sad, Head Accessory:Blue Shades, Head:Cap Forward, Shooting:54, Defense:56, Vision:36, Finish:49"
2953,"Fur:White Noise, Clothes:Dego Tee Blooded, Mouth:Ooh, Eyes:Bloodshot, Head:Purple Bandana, Shooting:33, Defense:43, Vision:54, Finish:55"
945,"Fur:White Noise, Mouth:Regular, Eyes:Regular, Head Accessory:3D Glasses, Shooting:37, Defense:38, Vision:43, Finish:48"
3777,"Fur:White Noise, Mouth:Ooh, Eyes:Angry Wink, Head:Chopsticks Bun, Shooting:43, Defense:38, Vision:24, Finish:46"
254,"Fur:Black, Clothes:Hawaii Shirt, Mouth:Scream, Eyes:Bloodshot, Head:King Band, Shooting:58, Defense:52, Vision:36, Finish:87"
5576,"Fur:White Noise, Clothes:Dego Tee Blooded, Mouth:Regular, Eyes:Bloodshot, Head:RKL Cap Forward, Shooting:66, Defense:54, Vision:56, Finish:55"
305,"Fur:Black, Clothes:Shaolin Vest, Mouth:Saber Toothed, Eyes:Wide, Shooting:100, Defense:62, Vision:35, Finish:56"
4287,"Fur:Grey, Clothes:Hawaii Shirt, Mouth:Gold Smirk, Eyes:Bloodshot, Head Accessory:Broken Glasses, Head:RKL Cap Forward, Shooting:38, Defense:23, Vision:40, Finish:81"
3716,"Fur:Camo, Clothes:Mamba Jersey, Eyes:Heterochromia, Mouth:Bubble Gum, Head:Halo, Jewellery:Jesus Necklace, Shooting:58, Defense:34, Vision:18, Finish:71"
621,"Fur:Black, Clothes:White Tee, Mouth:Gold Scream, Eyes:Wide, Head:Blonde Bun, Shooting:47, Defense:21, Vision:36, Finish:66"
4227,"Fur:Sky Blue, Clothes:White Tee, Mouth:Shows Teeth, Eyes:Closed Scar, Head Accessory:Blue Shades, Head:Bowler, Shooting:24, Defense:45, Vision:32, Finish:57"
6284,"Fur:Pink, Clothes:Shirt And Tie, Mouth:Gold Smirk, Eyes:Angry, Head:Beanie, Shooting:46, Defense:62, Vision:36, Finish:38"
383,"Fur:Sky Blue, Clothes:Shirt And Tie, Mouth:Saber Toothed, Eyes:Closed Scar, Shooting:70, Defense:49, Vision:57, Finish:40"
7421,"Fur:Brown, Clothes:Cheetah Dego Tee, Mouth:Kiss, Eyes:Regular, Head:Horse Jockey Hat, Shooting:55, Defense:41, Vision:75, Finish:68"
6366,"Fur:Black, Clothes:Biker Jacket, Mouth:Missing Teeth, Eyes:Regular, Head Accessory:Broken Glasses, Shooting:45, Defense:28, Vision:70, Finish:64"
3876,"Fur:White Noise, Mouth:Regular, Eyes:Angry, Shooting:55, Defense:48, Vision:56, Finish:41"
8058,"Fur:Black, Clothes:Dego Tee Blooded, Mouth:Shows Teeth, Eyes:Closed, Head Accessory:Gold Stud, Head:Winter Hat, Shooting:64, Defense:77, Vision:51, Finish:77"
4425,"Fur:Zebra, Clothes:Fusion Vest, Eyes:Heterochromia, Mouth:Bubble Gum, Head:Mamba Band, Shooting:50, Defense:37, Vision:48, Finish:35"
956,"Fur:Sky Blue, Clothes:Cheetah Dego Tee, Mouth:Regular, Eyes:Wide, Head Accessory:Exotic Earring, Shooting:48, Defense:63, Vision:37, Finish:47"
6396,"Fur:Brown, Clothes:Green Kimono, Mouth:Scream, Eyes:Closed Scar, Head Accessory:3D Glasses, Head:RKL Cap Sideways, Shooting:64, Defense:60, Vision:53, Finish:77"
2591,"Fur:Pink, Clothes:Shirt And Tie, Mouth:Saber Toothed, Eyes:Regular, Head:Bowler, Shooting:40, Defense:52, Vision:75, Finish:75"
7910,"Fur:Brown, Clothes:Shaolin Vest, Mouth:Shows Teeth, Eyes:Closed Scar, Head:Blonde Bun, Shooting:66, Defense:66, Vision:22, Finish:53"
9991,"Fur:Green, Clothes:Striped Tee, Mouth:Saber Toothed, Eyes:Regular, Head:Bowler, Shooting:43, Defense:38, Vision:37, Finish:71"
4116,"Fur:Sky Blue, Clothes:Shaolin Vest, Mouth:Regular, Eyes:Wide Scar, Head Accessory:Vibe Glasses, Shooting:57, Defense:18, Vision:84, Finish:51"
2543,"Fur:Red, Clothes:Biker Jacket, Mouth:Ooh, Eyes:Angry, Head Accessory:3D Glasses, Head:Beanie, Shooting:60, Defense:36, Vision:61, Finish:36"
3366,"Fur:Black, Clothes:Shirt And Tie, Mouth:Referee, Eyes:Angry Scar, Head:Purple Bandana, Shooting:52, Defense:84, Vision:33, Finish:40"
5237,"Fur:Red, Clothes:Trippy Tee, Mouth:Shows Teeth, Eyes:Wide, Head Accessory:Broken Glasses, Shooting:19, Defense:89, Vision:29, Finish:15"
6707,"Fur:Grey, Clothes:Cheetah Dego Tee, Mouth:Regular, Eyes:Sad, Head Accessory:3D Glasses, Shooting:33, Defense:69, Vision:58, Finish:71"
5663,"Fur:Brown, Mouth:Tongue Out, Eyes:Wide, Shooting:36, Defense:62, Vision:18, Finish:45"
8708,"Fur:Brown, Clothes:Striped Tee, Mouth:Referee, Eyes:Closed, Head:Winter Hat, Shooting:56, Defense:46, Vision:54, Finish:59"
4788,"Fur:Brown, Clothes:White Tee, Mouth:Saber Toothed, Eyes:Closed, Head:RKL Cap Forward, Shooting:60, Defense:41, Vision:56, Finish:43"
8648,"Fur:White Noise, Clothes:Tracksuit, Mouth:Shows Teeth, Eyes:Regular, Shooting:67, Defense:60, Vision:35, Finish:26"
3489,"Fur:Grey, Clothes:Hawaii Shirt, Mouth:Regular, Eyes:Closed, Head:Cap Forward, Shooting:40, Defense:21, Vision:48, Finish:69"
8807,"Fur:Sky Blue, Mouth:Kiss, Eyes:Wide Scar, Shooting:50, Defense:30, Vision:65, Finish:41"
4059,"Fur:Green, Clothes:White Tee, Mouth:Gold Saber Toothed, Eyes:Regular, Head:Blonde Bun, Shooting:64, Defense:38, Vision:56, Finish:71"
6536,"Fur:Sky Blue, Mouth:Tongue Out, Eyes:Closed Scar, Head:Purple Bandana, Shooting:67, Defense:33, Vision:49, Finish:52"
8220,"Fur:Brown, Clothes:Shaolin Vest, Mouth:Drool, Eyes:Regular, Head Accessory:Blue Shades, Shooting:72, Defense:67, Vision:63, Finish:27"
9999,"Fur:Grey, Clothes:Striped Tee, Mouth:Gold Smirk, Eyes:Bloodshot, Head:Cap Forward, Shooting:51, Defense:44, Vision:53, Finish:42"
4444,"Fur:Black, Clothes:Cyan Jersey, Mouth:Drool, Eyes:Closed, Head Accessory:3D Glasses, Head:Russian Cap, Shooting:55, Defense:27, Vision:27, Finish:56"
7039,"Fur:Black, Clothes:Biker Jacket, Mouth:Saber Toothed, Eyes:Regular, Head:Chopsticks Bun, Shooting:39, Defense:50, Vision:71, Finish:62"
1681,"Fur:Grey, Mouth:Saber Toothed, Eyes:Wide, Shooting:34, Defense:42, Vision:73, Finish:47"
8130,"Fur:White Noise, Clothes:RKL Tee, Mouth:Ooh, Eyes:Angry Scar, Head Accessory:Gem Earring, Shooting:26, Defense:56, Vision:35, Finish:44"
8395,"Fur:Brown, Clothes:Shirt And Tie, Mouth:Kiss, Eyes:Angry Wink, Shooting:37, Defense:62, Vision:18, Finish:42"
8715,"Fur:Brown, Clothes:Navy Suit, Mouth:Regular, Eyes:Wide Scar, Shooting:65, Defense:40, Vision:61, Finish:26"
8513,"Fur:Red, Clothes:Trippy Tee, Mouth:Missing Teeth, Eyes:Regular, Head:Bowler, Shooting:26, Defense:63, Vision:88, Finish:31"
3604,"Fur:Black, Clothes:Fusion Gi, Mouth:Referee, Eyes:Regular, Head:Tophat, Shooting:35, Defense:47, Vision:59, Finish:50"
7361,"Fur:Brown, Mouth:Drool, Eyes:Bloodshot, Head Accessory:Vibe Glasses, Head:Tophat, Shooting:54, Defense:53, Vision:20, Finish:39"
2098,"Fur:Black, Clothes:Biker Jacket, Mouth:Missing Teeth, Eyes:Wide Scar, Head Accessory:3D Glasses, Head:Ski Glasses, Shooting:47, Defense:75, Vision:38, Finish:55"
6912,"Fur:Brown, Clothes:Shaolin Vest, Mouth:Ooh, Eyes:Regular, Head:Green Beret, Shooting:46, Defense:66, Vision:38, Finish:42"
4618,"Fur:Black, Clothes:White Tee, Mouth:Shows Teeth, Eyes:Regular, Head:Green Beret, Shooting:41, Defense:95, Vision:22, Finish:53"
8769,"Fur:Black, Mouth:Saber Toothed, Eyes:Bloodshot, Head Accessory:Monocle, Head:Ski Glasses, Shooting:78, Defense:47, Vision:82, Finish:23"
9455,"Fur:Brown, Clothes:Trippy Tee, Mouth:Ooh, Eyes:Closed Scar, Head Accessory:Monocle, Shooting:31, Defense:48, Vision:18, Finish:60"
5435,"Fur:Red, Clothes:Trippy Tee, Mouth:Missing Teeth, Eyes:Bloodshot, Head Accessory:Red Shades, Head:Purple Bandana, Shooting:64, Defense:57, Vision:58, Finish:50"
8035,"Fur:Red, Clothes:Monk Robe, Mouth:Gold Scream, Eyes:Regular, Head:RKL Cap Forward, Shooting:55, Defense:46, Vision:18, Finish:44"
9340,"Fur:Black, Clothes:Striped Tee, Mouth:Saber Toothed, Eyes:Wide Scar, Shooting:55, Defense:31, Vision:49, Finish:46"
7992,"Fur:Sky Blue, Clothes:Dego Tee Blooded, Mouth:Scream, Eyes:Angry Scar, Head Accessory:3D Glasses, Shooting:34, Defense:44, Vision:49, Finish:48"
8872,"Fur:White Noise, Clothes:Monk Robe, Mouth:Gold Scream, Eyes:Wide, Head:Russian Cap, Shooting:40, Defense:73, Vision:52, Finish:42"
4690,"Fur:Red, Mouth:Shows Teeth, Eyes:Angry Wink, Shooting:24, Defense:43, Vision:47, Finish:41"
2372,"Fur:Grey, Clothes:Striped Tee, Mouth:Shows Teeth, Eyes:Regular, Head:Tophat, Shooting:42, Defense:33, Vision:53, Finish:58"
9535,"Fur:Red, Clothes:White Tee, Mouth:Ooh, Eyes:Angry, Shooting:44, Defense:43, Vision:52, Finish:37"
3026,"Fur:Grey, Clothes:Biker Jacket, Mouth:Saber Toothed, Eyes:Wide Scar, Head Accessory:3D Glasses, Head:Beanie, Shooting:73, Defense:49, Vision:66, Finish:44"
2947,"Fur:Green, Clothes:Fusion Gi, Mouth:Regular, Eyes:Regular, Shooting:49, Defense:65, Vision:41, Finish:60"
4851,"Fur:White Noise, Clothes:Trippy Tee, Mouth:Gold Smirk, Eyes:Angry, Head:Cap Forward, Shooting:34, Defense:41, Vision:53, Finish:54"
695,"Fur:Sky Blue, Clothes:Cyan Jersey, Mouth:Shows Teeth, Eyes:Bloodshot, Head:Purple Bandana, Shooting:23, Defense:58, Vision:26, Finish:59"
4000,"Fur:Grey, Clothes:Navy Suit, Mouth:Drool, Eyes:Angry Scar, Shooting:83, Defense:39, Vision:20, Finish:23"
9810,"Fur:Green, Mouth:Drool, Eyes:Wide, Head:RKL Cap Forward, Shooting:62, Defense:53, Vision:26, Finish:49"
412,"Fur:Green, Clothes:Shirt And Tie, Mouth:Scream, Eyes:Angry, Head:RKL Cap Forward, Shooting:45, Defense:38, Vision:67, Finish:60"
8140,"Fur:Grey, Clothes:Striped Tee, Mouth:Regular, Eyes:Angry, Head:Beanie, Shooting:62, Defense:58, Vision:93, Finish:56"
1941,"Fur:Black, Clothes:Shirt And Tie, Mouth:Kiss, Eyes:Wide, Head Accessory:3D Glasses, Shooting:67, Defense:42, Vision:38, Finish:50"
6016,"Fur:Sky Blue, Clothes:Lab Coat, Mouth:Regular, Eyes:Regular, Head:RKL Cap Sideways, Shooting:58, Defense:36, Vision:74, Finish:53"
8196,"Fur:Brown, Clothes:Fusion Gi, Mouth:Gold Saber Toothed, Eyes:Wide Scar, Head:Winter Hat, Shooting:36, Defense:65, Vision:59, Finish:16"
5634,"Fur:White Noise, Clothes:Cyan Jersey, Mouth:Scream, Eyes:Angry Wink, Head Accessory:Gold Stud, Head:Chopsticks Bun, Shooting:43, Defense:43, Vision:31, Finish:76"
2329,"Fur:White Noise, Clothes:Cheetah Dego Tee, Mouth:Gold Smirk, Eyes:Regular, Head:Red Bandana, Shooting:42, Defense:53, Vision:58, Finish:59"
2112,"Fur:Grey, Clothes:Dress, Mouth:Missing Teeth, Eyes:Wide, Shooting:89, Defense:65, Vision:36, Finish:27"
3661,"Fur:Grey, Clothes:Tracksuit, Mouth:Saber Toothed, Eyes:Sad, Head:King Band, Shooting:55, Defense:25, Vision:45, Finish:48"
4422,"Fur:Pink, Mouth:Scream, Eyes:Wide Scar, Shooting:52, Defense:41, Vision:54, Finish:48"
954,"Fur:Red, Clothes:Cheetah Dego Tee, Mouth:Regular, Eyes:Angry, Head:Beanie, Shooting:39, Defense:46, Vision:36, Finish:50"
8067,"Fur:Grey, Clothes:Shaolin Vest, Mouth:Scream, Eyes:Closed, Head:Horse Jockey Hat, Shooting:38, Defense:27, Vision:46, Finish:46"
2788,"Fur:Green, Clothes:Biker Jacket, Mouth:Shows Teeth, Eyes:Wide Scar, Shooting:27, Defense:44, Vision:65, Finish:79"
604,"Fur:Grey, Clothes:Striped Tee, Mouth:Shows Teeth, Eyes:Regular, Head:Cap Forward, Shooting:67, Defense:62, Vision:62, Finish:53"
3922,"Fur:Red, Clothes:White Tee, Mouth:Scream, Eyes:Regular, Shooting:44, Defense:31, Vision:44, Finish:41"
8384,"Fur:Camo, Clothes:Fusion Vest, Eyes:Red Glow, Mouth:Bubble Gum, Head:Halo, Shooting:63, Defense:53, Vision:78, Finish:44"
5914,"Fur:Sky Blue, Clothes:White Tee, Mouth:Saber Toothed, Eyes:Angry Wink, Head:RKL Cap Sideways, Shooting:27, Defense:62, Vision:53, Finish:59"
4399,"Fur:Brown, Clothes:Shaolin Vest, Mouth:Shows Teeth, Eyes:Sad, Shooting:60, Defense:39, Vision:75, Finish:55"
7869,"Fur:Sky Blue, Clothes:Striped Tee, Mouth:Full Beard, Eyes:Wide, Shooting:23, Defense:68, Vision:44, Finish:44"
2937,"Fur:Red, Clothes:Green Kimono, Mouth:Shows Teeth, Eyes:Regular, Head:Blue Pigtails, Shooting:81, Defense:59, Vision:57, Finish:47"
6575,"Fur:Brown, Clothes:Shirt And Tie, Mouth:Tongue Out, Eyes:Regular, Shooting:40, Defense:49, Vision:64, Finish:46"
8675,"Fur:Brown, Clothes:Fusion Gi, Mouth:Tongue Out, Eyes:Bloodshot, Head Accessory:Blue Shades, Head:Ski Glasses, Shooting:68, Defense:41, Vision:59, Finish:67"
3811,"Fur:White Noise, Clothes:Fusion Gi, Mouth:Drool, Eyes:Regular, Shooting:60, Defense:64, Vision:65, Finish:73"
9939,"Fur:Black, Clothes:Monk Robe, Mouth:Regular, Eyes:Regular, Head:Beanie, Shooting:41, Defense:51, Vision:45, Finish:54"
5315,"Fur:White Noise, Clothes:Striped Tee, Mouth:Regular, Eyes:Regular, Shooting:64, Defense:57, Vision:67, Finish:45"
7858,"Fur:Pink, Clothes:Cyan Jersey, Mouth:Ooh, Eyes:Regular, Head:Red Bandana, Shooting:14, Defense:58, Vision:65, Finish:61"
6023,"Fur:Brown, Clothes:Biker Jacket, Mouth:Ooh, Eyes:Wide, Head:Beanie, Shooting:51, Defense:73, Vision:40, Finish:38"
1795,"Fur:Black, Clothes:Hawaii Shirt, Mouth:Regular, Eyes:Wide Scar, Head:Blue Pigtails, Shooting:10, Defense:83, Vision:63, Finish:45"
9701,"Fur:Red, Clothes:Hawaii Shirt, Mouth:Tongue Out, Eyes:Angry Wink, Head:Bowler, Shooting:74, Defense:59, Vision:78, Finish:52"
2809,"Fur:Grey, Clothes:Dress, Mouth:Shows Teeth, Eyes:Closed Scar, Head:Tophat, Shooting:54, Defense:60, Vision:44, Finish:40"
4292,"Fur:Gold, Eyes:Wide, Mouth:Bubble Gum, Head:Halo, Shooting:12, Defense:35, Vision:87, Finish:31"
7542,"Fur:Brown, Mouth:Saber Toothed, Eyes:Regular, Head Accessory:Blue Shades, Head:Russian Cap, Shooting:44, Defense:33, Vision:62, Finish:36"
5335,"Fur:Red, Mouth:Ooh, Eyes:Angry Wink, Head Accessory:Vibe Glasses, Head:Bowler, Shooting:52, Defense:47, Vision:68, Finish:44"
1747,"Fur:Pink, Clothes:RKL Tee, Mouth:Scream, Eyes:Regular, Head:Bowler, Shooting:49, Defense:58, Vision:50, Finish:51"
1630,"Fur:Aurora, Eyes:Angry, Mouth:Shows Teeth, Head:Crown, Shooting:40, Defense:61, Vision:37, Finish:14"
2076,"Fur:Red, Clothes:Striped Tee, Mouth:Regular, Eyes:Angry Wink, Shooting:25, Defense:58, Vision:67, Finish:36"
9156,"Fur:Pink, Clothes:Striped Tee, Mouth:Regular, Eyes:Closed Scar, Head:Bowler, Shooting:64, Defense:45, Vision:78, Finish:57"
4436,"Fur:Brown, Clothes:Shaolin Vest, Mouth:Gold Smirk, Eyes:Angry Scar, Head Accessory:Vibe Glasses, Head:Green Beret, Shooting:50, Defense:51, Vision:66, Finish:31"
9736,"Fur:Sky Blue, Clothes:Fusion Gi, Mouth:Regular, Eyes:Sad, Head Accessory:Vibe Glasses, Shooting:47, Defense:55, Vision:48, Finish:35"
4631,"Fur:Sky Blue, Clothes:Dego Tee Blooded, Mouth:Scream, Eyes:Closed, Head Accessory:Exotic Earring, Head:Green Beret, Shooting:15, Defense:71, Vision:34, Finish:47"
7867,"Fur:Red, Clothes:Biker Jacket, Mouth:Saber Toothed, Eyes:Regular, Shooting:49, Defense:42, Vision:27, Finish:45"
4108,"Fur:Pink, Clothes:Shaolin Vest, Mouth:Kiss, Eyes:Wide Scar, Head:RKL Cap Sideways, Shooting:64, Defense:26, Vision:33, Finish:71"
2303,"Fur:Brown, Clothes:Dress, Mouth:Scream, Eyes:Wide Scar, Shooting:68, Defense:26, Vision:70, Finish:57"
2460,"Fur:Brown, Mouth:Scream, Eyes:Wide Scar, Head:Blue Pigtails, Shooting:47, Defense:46, Vision:29, Finish:49"
6683,"Fur:Pink, Clothes:Dego Tee Blooded, Mouth:Saber Toothed, Eyes:Closed, Head:Blue Pigtails, Shooting:57, Defense:29, Vision:38, Finish:50"
5214,"Fur:Black, Mouth:Ooh, Eyes:Closed, Head Accessory:3D Glasses, Shooting:35, Defense:60, Vision:55, Finish:18"
3762,"Fur:Red, Clothes:Cheetah Dego Tee, Mouth:Regular, Eyes:Closed, Head:Blue Pigtails, Shooting:62, Defense:45, Vision:61, Finish:39"
2984,"Fur:Pink, Clothes:Shirt And Tie, Mouth:Ooh, Eyes:Wide, Head:Cap Forward, Shooting:70, Defense:45, Vision:61, Finish:47"
3874,"Fur:Red, Mouth:Scream, Eyes:Bloodshot, Head:RKL Cap Sideways, Shooting:60, Defense:38, Vision:65, Finish:38"
8882,"Fur:White Noise, Clothes:Shaolin Vest, Mouth:Tongue Out, Eyes:Closed, Shooting:45, Defense:65, Vision:32, Finish:72"
7282,"Fur:Brown, Clothes:White Tee, Mouth:Shows Teeth, Eyes:Closed Scar, Shooting:65, Defense:52, Vision:67, Finish:38"
5267,"Fur:Pink, Clothes:Biker Jacket, Mouth:Gold Smirk, Eyes:Sad, Head Accessory:Blue Shades, Head:Green Beret, Shooting:63, Defense:59, Vision:34, Finish:58"
1360,"Fur:Red, Clothes:Shaolin Vest, Mouth:Ooh, Eyes:Wide Scar, Head:Red Bandana, Shooting:71, Defense:73, Vision:68, Finish:19"
5913,"Fur:Pink, Clothes:Red Kimono, Mouth:Shows Teeth, Eyes:Angry, Head:Bowler, Shooting:45, Defense:53, Vision:28, Finish:42"
1793,"Fur:Grey, Clothes:Trippy Tee, Mouth:Tongue Out, Eyes:Regular, Head Accessory:3D Glasses, Shooting:23, Defense:58, Vision:60, Finish:72"
6959,"Fur:White Noise, Mouth:Kiss, Eyes:Closed, Head Accessory:Exotic Earring, Head:Russian Cap, Shooting:59, Defense:48, Vision:47, Finish:44"
2175,"Fur:Brown, Clothes:Red Kimono, Mouth:Regular, Eyes:Angry Scar, Head Accessory:Blue Shades, Head:Chopsticks Bun, Shooting:65, Defense:20, Vision:5, Finish:41"
2834,"Fur:Brown, Clothes:Striped Tee, Mouth:Scream, Eyes:Wide, Shooting:45, Defense:36, Vision:52, Finish:66"
2575,"Fur:Black, Clothes:White Tee, Mouth:Scream, Eyes:Wide Scar, Shooting:72, Defense:46, Vision:21, Finish:41"
